#Extracted table from SRA runinfo table.
Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	species
SRR953451	2014-05-22 13:11:07	2014-05-22 13:07:24	25980364	1117155652	0	43	313	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR953451/SRR953451	SRX336124	NA	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina Genome Analyzer II	SRP028873	PRJNA215081	2	215081	SRS471135	SAMN02316528	simple	7165	Anopheles gambiae	Female antennae	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	VANDERBILT.UNIVERSITY	SRA097913	NA	public	4D8CF82E0742F92FDC855E5159711D33	F429369A906B176672DB73A1D812D795	Anopheles_gambiae
SRR1298713	2015-07-22 17:10:40	2015-07-25 19:19:20	33950770	1222227720	0	36	1330	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1298713/SRR1298713	SRX552892	NA	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina Genome Analyzer II	SRP028873	PRJNA215081	2	215081	SRS620283	SAMN02316531	simple	7165	Anopheles gambiae	Male antennae	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	VANDERBILT.UNIVERSITY	SRA097913	NA	public	45ECD60F7F95300819DCF6319B3642C8	450EA1A43C23BDE2B36E9B8EAC7ACAB4	Anopheles_gambiae
SRR1298715	2015-07-22 17:10:40	2015-07-25 19:17:52	35705184	1285386624	0	36	1346	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1298715/SRR1298715	SRX552895	NA	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina Genome Analyzer II	SRP028873	PRJNA215081	2	215081	SRS620270	SAMN02316532	simple	7165	Anopheles gambiae	Male maxillary palps	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	VANDERBILT.UNIVERSITY	SRA097913	NA	public	742D2FCC331DA34226E7A943C052F421	BAAE850287CB0FA3E779706BD3DA5727	Anopheles_gambiae
SRR1297285	2015-07-22 17:10:40	2015-07-26 03:36:13	31876060	1147538160	0	36	1319	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1297285/SRR1297285	SRX551594	NA	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina Genome Analyzer II	SRP028873	PRJNA215081	2	215081	SRS619290	SAMN02316530	simple	7165	Anopheles gambiae	Male whole body	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	VANDERBILT.UNIVERSITY	SRA097913	NA	public	CC60ECF0B2279EFEAA1B337128682E25	411E27B1607D9EB18803FE16B24AF2C8	Anopheles_gambiae
SRR953402	2015-07-22 17:10:40	2015-08-15 05:59:44	27877821	1198746303	0	43	551	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR953402/SRR953402	SRX335909	NA	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina Genome Analyzer II	SRP028873	PRJNA215081	2	215081	SRS470923	SAMN02316527	simple	7165	Anopheles gambiae	Female whole body	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	VANDERBILT.UNIVERSITY	SRA097913	NA	public	140766F3A53C21BE064AD97616BBBD3B	AD1C151DF8997DD196F84833A3501205	Anopheles_gambiae
SRR7247736	2018-06-04 09:06:26	2018-06-01 11:35:44	18441019	1401517444	0	76	891		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7247736/SRR7247736	SRX4152562		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS3366137	SAMN09292211	simple	7222	Drosophila grimshawi	GSM3171121	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	40B1ACB6888CD8F377C766CDA81D9D91	5FA995956B589297F6B6F5E493D9B7E6	Drosophila_grimshawi
SRR7247754	2018-06-04 09:06:26	2018-06-01 11:35:30	19632867	1492097892	0	76	945		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/247/SRR7247754.sralite.1	SRX4152580		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS3366155	SAMN09292172	simple	7222	Drosophila grimshawi	GSM3171139	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	C20348AA3EEA49937ADB4DA55D7400AE	5DAC71EFF2FC40DCACD45CEAFC1D2E14	Drosophila_grimshawi
SRR7247758	2018-06-04 09:06:26	2018-06-01 11:35:06	15995781	1215679356	0	76	760		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7247758/SRR7247758	SRX4152584		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS3366158	SAMN09292165	simple	7222	Drosophila grimshawi	GSM3171143	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	0DB6C47EB371E7FDE0A030C3B9AC303D	E4CFF6CEC8DF6CB6B757AF0AD96C92A7	Drosophila_grimshawi
SRR7247764	2018-06-04 09:06:26	2018-06-01 11:34:21	15022945	1141743820	0	76	723		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/247/SRR7247764.sralite.1	SRX4152590		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS3366166	SAMN09292133	simple	7222	Drosophila grimshawi	GSM3171149	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	F0D6E63F29F2ED3A48271B8B8298F9E4	EA7115B9068A567DFE7F51854E78B40D	Drosophila_grimshawi
SRR6840922	2018-06-13 11:00:45	2018-06-05 14:04:59	88660	123074147	0	1388	37	assembly	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/6840/SRR6840922/SRR6840922.lite.1	SRX3796788	DgriG1_f_wb_rep1	RNA-Seq	PCR	TRANSCRIPTOMIC	SINGLE	0	0	PACBIO_SMRT	PacBio RS II	SRP135764	PRJNA438465	NA	438465	SRS3048904	SAMN08716977	simple	7222	Drosophila grimshawi	DgriG1_f_wb_rep1	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	NIH	SRA666764	NA	public	C347452970CF7FD750E27C276DC093CB	B957C16C5B047F9003EFF5AE8B7442D8	Drosophila_grimshawi
SRR6840921	2018-06-13 11:00:42	2018-06-05 14:04:20	82049	124609960	0	1518	37	assembly	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/6840/SRR6840921/SRR6840921.lite.1	SRX3796789	DgriG1_f_wb_rep2	RNA-Seq	PCR	TRANSCRIPTOMIC	SINGLE	0	0	PACBIO_SMRT	PacBio RS II	SRP135764	PRJNA438465	NA	438465	SRS3048908	SAMN08716978	simple	7222	Drosophila grimshawi	DgriG1_f_wb_rep2	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	NIH	SRA666764	NA	public	87426887D67DAE7C201BDC5B44F9BD1C	5CDE534C9125457CD8E4C432E84DF3E7	Drosophila_grimshawi
SRR6840924	2018-06-13 11:00:48	2018-06-05 14:04:12	55644	86401062	0	1552	36	assembly	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/6840/SRR6840924/SRR6840924.lite.1	SRX3796786	DgriG1_m_wb_rep1	RNA-Seq	PCR	TRANSCRIPTOMIC	SINGLE	0	0	PACBIO_SMRT	PacBio RS II	SRP135764	PRJNA438465	NA	438465	SRS3048903	SAMN08716979	simple	7222	Drosophila grimshawi	DgriG1_m_wb_rep1	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	NIH	SRA666764	NA	public	742A48DFAF459F6EA15D791A1C7C0F15	821C38CEE8B2967FBF654D8381D7EE58	Drosophila_grimshawi
SRR6840923	2018-06-13 11:00:52	2018-06-05 14:04:15	56263	91987819	0	1634	36	assembly	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/6840/SRR6840923/SRR6840923.lite.1	SRX3796787	DgriG1_m_wb_rep2	RNA-Seq	PCR	TRANSCRIPTOMIC	SINGLE	0	0	PACBIO_SMRT	PacBio RS II	SRP135764	PRJNA438465	NA	438465	SRS3048902	SAMN08716980	simple	7222	Drosophila grimshawi	DgriG1_m_wb_rep2	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	NIH	SRA666764	NA	public	7EBFE3C43712974C64FEC49845B91C31	83E42825A27D62219FA2B46CE17D184C	Drosophila_grimshawi
SRR3355188	2016-06-01 15:59:04	2016-04-11 10:57:00	9165109	696548284	0	76	435		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355188.sralite.1	SRX1689159		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383754	SAMN04632229	simple	7222	Drosophila grimshawi	GSM2113124	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	5E73A713CD887C2184A6FC8521D04B4D	79FAA116F5B796161A6F89C858B7BA52	Drosophila_grimshawi
SRR3355189	2016-06-01 15:59:04	2016-04-11 10:56:14	4934247	375002772	0	76	235		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355189.sralite.1	SRX1689160		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383753	SAMN04632227	simple	7222	Drosophila grimshawi	GSM2113125	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	7EB103DACD811440CFE32B4E9B83AE71	0189D240CA6CA5E387B68E89D3D1D090	Drosophila_grimshawi
SRR3355190	2016-06-01 15:59:04	2016-04-11 10:56:28	6364415	483695540	0	76	301		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355190.sralite.1	SRX1689161		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383752	SAMN04632228	simple	7222	Drosophila grimshawi	GSM2113126	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	D0899443E191DF74B1596B2A6D953087	3CA0789947C62C4E21BCE0A022B5CC9B	Drosophila_grimshawi
SRR3355191	2016-06-01 15:59:04	2016-04-11 10:56:39	9026656	686025856	0	76	424		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355191.sralite.1	SRX1689162		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383751	SAMN04632230	simple	7222	Drosophila grimshawi	GSM2113127	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	03FF32BF528678F156EE8C2CEAEABB4E	0F4E5DA07BF176D754C42B2284BEA992	Drosophila_grimshawi
SRR3355192	2016-06-01 15:59:04	2016-04-11 10:58:12	12965060	985344560	0	76	608		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355192.sralite.1	SRX1689163		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383750	SAMN04632231	simple	7222	Drosophila grimshawi	GSM2113128	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	E84BC79F3FF900BDF917FA64FEC1C5BD	707DA84B561B46E35BA7D3641E0152BE	Drosophila_grimshawi
SRR3355193	2016-06-01 15:59:04	2016-04-11 10:56:12	5279798	401264648	0	76	247		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355193.sralite.1	SRX1689164		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383749	SAMN04632232	simple	7222	Drosophila grimshawi	GSM2113129	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	EBEE63648946617AABC26F90E1BD6D97	251C2A5B2C8BE2CED2511832E1FC0BCD	Drosophila_grimshawi
SRR3355194	2016-06-01 15:59:04	2016-04-11 10:58:21	17975136	1366110336	0	76	837		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355194.sralite.1	SRX1689165		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383747	SAMN04632233	simple	7222	Drosophila grimshawi	GSM2113130	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	DB4BC0CE8C335A3D0558D6D1BB9DDAC1	6C053A53175E14F35A797BA38C08B91D	Drosophila_grimshawi
SRR3355195	2016-06-01 15:59:04	2016-04-11 10:56:34	10443591	793712916	0	76	487		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/355/SRR3355195.sralite.1	SRX1689166		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383748	SAMN04632234	simple	7222	Drosophila grimshawi	GSM2113131	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	4A378E82943E01D8FD12CBC0A6789B96	561982F8FA5D0B9AFAE2933BB6C426A1	Drosophila_grimshawi
SRR3355196	2016-06-01 15:59:04	2016-04-11 10:57:50	18139942	1378635592	0	76	871		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355196.sralite.1	SRX1689167		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383745	SAMN04632235	simple	7222	Drosophila grimshawi	GSM2113132	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	A71E1534F8BBDA3292775FEC922BDFC8	9BED295FA55C3D4310A4CA7FEB01CCED	Drosophila_grimshawi
SRR3355197	2016-06-01 15:59:04	2016-04-11 10:56:49	11090140	842850640	0	76	534		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355197.sralite.1	SRX1689168		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383746	SAMN04632236	simple	7222	Drosophila grimshawi	GSM2113133	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	B661D1007A637E10D5BAECE47FE63084	BF3C5BF5B15ED30FF5AF1653B019FA70	Drosophila_grimshawi
SRR3355198	2016-06-01 15:59:04	2016-04-11 10:57:09	14107798	1072192648	0	76	678		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355198.sralite.1	SRX1689169		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383893	SAMN04632237	simple	7222	Drosophila grimshawi	GSM2113134	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	FC2966FF3B0F04428363BB2AD9337CAE	7DE3A2BE1811C4879726F9723749459C	Drosophila_grimshawi
SRR3355199	2016-06-01 15:59:04	2016-04-11 10:56:21	7626235	579593860	0	76	368		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355199.sralite.1	SRX1689170		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383892	SAMN04632238	simple	7222	Drosophila grimshawi	GSM2113135	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	CF98C74DFE3C9850754C3A3356955EDE	2A2337AF616CEDB8ABD2F2160B4F65C4	Drosophila_grimshawi
SRR3355200	2016-06-01 15:59:04	2016-04-11 10:56:15	9244789	702603964	0	76	432		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355200.sralite.1	SRX1689171		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383891	SAMN04632239	simple	7222	Drosophila grimshawi	GSM2113136	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	38C6F04D9475FED4806FBB83918A68B7	1C323D1C98FDADA9F88AAD0C85E4262A	Drosophila_grimshawi
SRR3355201	2016-06-01 15:59:04	2016-04-11 10:56:05	8860313	673383788	0	76	414		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355201.sralite.1	SRX1689172		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383890	SAMN04632240	simple	7222	Drosophila grimshawi	GSM2113137	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	64F35316E93D274B2C64A59FC9483318	E361A5F38D70896F28098BF9A3192432	Drosophila_grimshawi
SRR3355202	2016-06-01 15:59:04	2016-04-11 10:56:56	11587769	880670444	0	76	540		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355202.sralite.1	SRX1689173		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383889	SAMN04632241	simple	7222	Drosophila grimshawi	GSM2113138	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	41701EE195639B31F2A6021DE5E37329	72A9CB125D410361ECC4D60B1F7483A8	Drosophila_grimshawi
SRR3355203	2016-06-01 15:59:04	2016-04-11 10:55:25	5129283	389825508	0	76	240		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355203.sralite.1	SRX1689174		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383888	SAMN04632242	simple	7222	Drosophila grimshawi	GSM2113139	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	EF157B606EC9B0618472E9EC519F8D50	0CA099606B25D9AAD2B9C0453229A09F	Drosophila_grimshawi
SRR3355204	2016-06-01 15:59:04	2016-04-11 10:55:32	4921266	374016216	0	76	235		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR335/5204/SRR3355204.sralite.1	SRX1689175		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383887	SAMN04632243	simple	7222	Drosophila grimshawi	GSM2113140	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	40691E15AF85F5F8BF634DE940F753D5	1CC00428835EB532E93A969905A283CF	Drosophila_grimshawi
SRR3355205	2016-06-01 15:59:04	2016-04-11 10:56:13	4190395	318470020	0	76	199		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/355/SRR3355205.sralite.1	SRX1689176		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383885	SAMN04632244	simple	7222	Drosophila grimshawi	GSM2113141	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	FBED40678A1C256473BABCAC08546F11	2484EDF75215CF7832E0DDB1F1E3CBE1	Drosophila_grimshawi
SRR3355206	2016-06-01 15:59:04	2016-04-11 10:55:57	7227419	549283844	0	76	342		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/355/SRR3355206.sralite.1	SRX1689177		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383884	SAMN04632245	simple	7222	Drosophila grimshawi	GSM2113142	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	88AF3950999B8AE7F021529378EEB6BC	AF4F21A4991CF0DED2B8B24DB7052E03	Drosophila_grimshawi
SRR3355207	2016-06-01 15:59:04	2016-04-11 10:56:55	12968782	985627432	0	76	616		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/355/SRR3355207.sralite.1	SRX1689178		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383886	SAMN04632246	simple	7222	Drosophila grimshawi	GSM2113143	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	FF303C8B13D0B6D4EEB82D5A9D337C0B	C00B85BAC5745CC1DE61B1648A065749	Drosophila_grimshawi
SRR3355208	2016-06-01 15:59:04	2016-04-11 10:55:48	7551081	573882156	0	76	354		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR335/5208/SRR3355208.sralite.1	SRX1689179		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383883	SAMN04632247	simple	7222	Drosophila grimshawi	GSM2113144	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	C5E20884C92BC3022FE6D4D14B6F3939	E7A20E877A616C6EB0F521C478815EE5	Drosophila_grimshawi
SRR3355209	2016-06-01 15:59:04	2016-04-11 10:55:44	8489447	645197972	0	76	398		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR335/5209/SRR3355209.sralite.1	SRX1689180		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP073087	PRJNA317989	3	317989	SRS1383882	SAMN04632248	simple	7222	Drosophila grimshawi	GSM2113145	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA408973	NA	public	4A8E92256D734CB4F48C571526E429E8	6CFCC76B3A5239B279A22FC336882A6D	Drosophila_grimshawi
ERR1276824	2017-03-03 14:53:21	2017-03-04 06:23:37	0	0	0	0	6427	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR127/6824/ERR1276824.sralite.1	ERX1348411	Sample 9	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	450	60	ILLUMINA	Illumina HiSeq 2000	ERP014288	PRJEB12781	NA	341619	ERS1063919	SAMEA3876785	simple	46244	Drosophila pseudoobscura bogotana	SAMEA104134681	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Paris	ERA565262	NA	public	99C46C3F98BA7FD621A8E31151E545B5	116382C80C23438445863926EA5C9D6D	Drosophila_pseudoobscura
ERR1276810	2017-03-03 14:53:21	2017-03-04 16:26:46	0	0	0	0	10739	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR127/6810/ERR1276810.sralite.1	ERX1348397	Sample 77	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	450	60	ILLUMINA	Illumina HiSeq 2000	ERP014288	PRJEB12781	NA	341619	ERS1063905	SAMEA3876771	simple	46244	Drosophila pseudoobscura bogotana	SAMEA104134682	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Paris	ERA565262	NA	public	55FEBF1179682665127F878A331C7D7C	6E50D2A1B5718ABA0F73B9EFDADFC680	Drosophila_pseudoobscura
ERR1276827	2017-03-03 14:53:21	2017-03-04 06:27:26	0	0	0	0	5771	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR127/6827/ERR1276827.sralite.1	ERX1348414	Sample 92	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	450	60	ILLUMINA	Illumina HiSeq 2000	ERP014288	PRJEB12781	NA	341619	ERS1063922	SAMEA3876788	simple	46244	Drosophila pseudoobscura bogotana	SAMEA104134684	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Paris	ERA565262	NA	public	9134C0552EDFA960E9B579B050F4C0F8	3B2FE93C170B1662CB303B5292B15F14	Drosophila_pseudoobscura
ERR1276814	2017-03-03 14:53:21	2017-03-04 06:14:52	0	0	0	0	5281	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR127/6814/ERR1276814.sralite.1	ERX1348401	Sample 80	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	450	60	ILLUMINA	Illumina HiSeq 2000	ERP014288	PRJEB12781	NA	341619	ERS1063909	SAMEA3876775	simple	46244	Drosophila pseudoobscura bogotana	SAMEA104134689	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Paris	ERA565262	NA	public	4EB045EC089DA55742BB7D9C077DF5C0	F48EB907D3E30AC8FD0478681423F009	Drosophila_pseudoobscura
ERR1276819	2017-03-03 14:53:21	2017-03-04 00:47:12	0	0	0	0	5288	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR127/6819/ERR1276819.sralite.1	ERX1348406	Sample 85	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	450	60	ILLUMINA	Illumina HiSeq 2000	ERP014288	PRJEB12781	NA	341619	ERS1063914	SAMEA3876780	simple	46244	Drosophila pseudoobscura bogotana	SAMEA104134692	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Paris	ERA565262	NA	public	EA7F759ADAF2127919B360E4DFF04F7B	484A4772CBE228EBAFA39323766E3B27	Drosophila_pseudoobscura
