#annot_N1N2_sup10: Number of introns with Ns+Na >= 10.
#annotated_intron: Number of annotated introns.
#sequencing_depth: Median per-base read coverage across BUSCO genes.
#average_svr_busco: Average per-intron alternative splicing rate among BUSCO major introns (%).
#no_major_intron: Number of major introns.
#no_compiled_rna_seq: Number of sub-sampled RNA-seq.
#replicate: Replicates number.
#samples: SRA Accession of the RNA-seq samples studied.
#species: Scientific name.
annot_N1N2_sup10	annotated_intron	sequencing_depth	average_svr_busco	no_major_intron	no_compiled_rna_seq	replicate	echantillon	selection	samples	species
2316	2414	513.173566878981	0.0138494780810841	2123	16	26	all introns	0	SRR6766825,SRR6766809,SRR6766803,SRR6055402,SRR6766833,SRR6055404,SRR6766848,SRR6766845,SRR6055400,SRR6766810,SRR6055361,SRR6766836,SRR6766854,SRR6766820,SRR6055369,SRR6766839	Drosophila_melanogaster
2327	2414	853.89527027027	0.0133227244014609	2120	16	27	all introns	0	SRR6766824,SRR6055391,SRR6055392,SRR6766830,SRR6766814,SRR6766806,SRR6766856,SRR6055395,SRR6055359,SRR6766848,SRR6766850,SRR6766836,SRR6766860,SRR6055422,SRR6055374,SRR6766816	Drosophila_melanogaster
2338	2414	756.591710758378	0.0114562448663391	2139	16	28	all introns	0	SRR6766806,SRR6055414,SRR6055375,SRR6055381,SRR7444553,SRR6055371,SRR6766837,SRR6766860,SRR6766822,SRR6766827,SRR6055405,SRR6055370,SRR6766819,SRR6055404,SRR6766847,SRR6766859	Drosophila_melanogaster
2305	2414	396.38803986711	0.0115836242681529	2115	16	29	all introns	0	SRR6766857,SRR6766851,SRR6055421,SRR6766809,SRR6055396,SRR6055403,SRR6766823,SRR6766817,SRR6055398,SRR6055402,SRR6055399,SRR6766844,SRR6055388,SRR6055386,SRR6055400,SRR6055395	Drosophila_melanogaster
2293	2414	292.389130434783	0.0133592063990788	2106	16	30	all introns	0	SRR6766839,SRR6055365,SRR6055391,SRR6055386,SRR6055412,SRR6766849,SRR6766835,SRR6766804,SRR6055415,SRR6055414,SRR6055397,SRR6766854,SRR6766833,SRR6055390,SRR6055381,SRR6055376	Drosophila_melanogaster
2341	2414	946.058637083993	0.0103916340358062	2134	17	1	all introns	0	SRR6055379,SRR6055362,SRR6766805,SRR7444554,SRR6055359,SRR6055370,SRR6055394,SRR7444553,SRR6055384,SRR6055405,SRR6055383,SRR6055373,SRR6766827,SRR6766834,SRR6766856,SRR6055382,SRR6766847	Drosophila_melanogaster
2346	2414	608.462392108508	0.0131255719235098	2151	17	2	all introns	0	SRR6055374,SRR6055417,SRR6055366,SRR6055410,SRR6055406,SRR7444551,SRR6055401,SRR6766852,SRR6766808,SRR6766839,SRR6055392,SRR6766850,SRR6055359,SRR6766832,SRR6055360,SRR6766846,SRR6766847	Drosophila_melanogaster
2333	2414	620.057926829269	0.0117542740198074	2135	17	3	all introns	0	SRR6766852,SRR6766842,SRR6766848,SRR6055390,SRR6055378,SRR6766830,SRR6766824,SRR7444553,SRR6055372,SRR6766832,SRR6055383,SRR6055401,SRR6055366,SRR6055411,SRR6055405,SRR6055407,SRR6055368	Drosophila_melanogaster
2335	2414	674.487597186228	0.0130305398017306	2142	17	4	all introns	0	SRR6055367,SRR6766832,SRR6055416,SRR6766834,SRR6055399,SRR6055394,SRR6766824,SRR6766823,SRR6766852,SRR6766860,SRR6055390,SRR6055392,SRR6055415,SRR6766839,SRR6766854,SRR7444555,SRR6055418	Drosophila_melanogaster
2323	2414	574.144434222631	0.00997154197380151	2125	17	5	all introns	0	SRR6055376,SRR6766856,SRR6055387,SRR7444553,SRR6766804,SRR6766859,SRR6055361,SRR7444550,SRR6766823,SRR6766815,SRR6766821,SRR6055371,SRR6055405,SRR6055369,SRR6766842,SRR6055408,SRR6766822	Drosophila_melanogaster
2329	2414	611.339227547697	0.0126216826892003	2138	17	6	all introns	0	SRR7444552,SRR6766855,SRR6766830,SRR6055393,SRR6766803,SRR6055387,SRR6766813,SRR6055389,SRR6055383,SRR7444551,SRR6766835,SRR6055404,SRR6766847,SRR6055373,SRR6766849,SRR6766806,SRR6766845	Drosophila_melanogaster
2337	2414	739.868802440885	0.0109056506044299	2132	17	7	all introns	0	SRR6766805,SRR6766834,SRR6766839,SRR6766835,SRR6055412,SRR6766818,SRR7444553,SRR6055364,SRR6766856,SRR6055387,SRR6055379,SRR6766857,SRR6055393,SRR6055381,SRR6766837,SRR6766813,SRR6055397	Drosophila_melanogaster
2323	2414	782.443006112909	0.0117184914196328	2124	17	8	all introns	0	SRR6055367,SRR6055388,SRR6766820,SRR6766844,SRR6766825,SRR6055393,SRR6766849,SRR6055379,SRR6055365,SRR6055395,SRR6766853,SRR6766827,SRR6766846,SRR6766840,SRR6055422,SRR6055412,SRR6055415	Drosophila_melanogaster
2335	2414	708.867376573088	0.0111973417671403	2135	17	9	all introns	0	SRR7444552,SRR6766832,SRR6766813,SRR6055414,SRR6766824,SRR6055387,SRR6766859,SRR6055395,SRR6766803,SRR6055404,SRR6055419,SRR6055410,SRR6055405,SRR6766855,SRR6766827,SRR6766834,SRR6766843	Drosophila_melanogaster
2347	2414	935.853668763103	0.0110421868266742	2142	17	10	all introns	0	SRR6055372,SRR6766851,SRR6055414,SRR6766828,SRR6766805,SRR6055387,SRR6055401,SRR7444555,SRR7444552,SRR6055405,SRR6766820,SRR6766834,SRR6766823,SRR6055396,SRR6766846,SRR6766854,SRR6055422	Drosophila_melanogaster
2336	2414	992.692498758072	0.0112765990987498	2129	17	11	all introns	0	SRR6766820,SRR6766805,SRR6055364,SRR6055376,SRR6055401,SRR6766813,SRR6055403,SRR6766812,SRR6766803,SRR6766852,SRR6055373,SRR6766827,SRR6055382,SRR6766860,SRR6766840,SRR6055396,SRR6055391	Drosophila_melanogaster
2338	2414	727.936227951154	0.0122047011191767	2144	17	12	all introns	0	SRR6766823,SRR6055379,SRR6055385,SRR6055392,SRR6055411,SRR6055401,SRR6055421,SRR6055361,SRR6766854,SRR6766826,SRR6766849,SRR6766851,SRR6766844,SRR6055370,SRR6766834,SRR7444554,SRR6766827	Drosophila_melanogaster
2339	2414	677.632863849765	0.0102862777778606	2141	17	13	all introns	0	SRR6766856,SRR6766810,SRR7444551,SRR6055401,SRR6055399,SRR6055359,SRR7444550,SRR6766843,SRR6055421,SRR6766833,SRR6055398,SRR6055387,SRR7444555,SRR6055388,SRR6766825,SRR6766838,SRR6766829	Drosophila_melanogaster
2337	2414	573.200361010831	0.0120904180511422	2141	17	14	all introns	0	SRR6055393,SRR7444553,SRR6055367,SRR6055418,SRR6055407,SRR6055396,SRR6766826,SRR6055420,SRR6766824,SRR6766837,SRR6055359,SRR6766849,SRR6055417,SRR6055398,SRR6055385,SRR6766845,SRR6766804	Drosophila_melanogaster
2302	2414	326.539290240811	0.0125016157648628	2110	17	15	all introns	0	SRR6766836,SRR6766820,SRR6055388,SRR6766846,SRR6055392,SRR6766815,SRR6766825,SRR6055373,SRR6766833,SRR6055412,SRR6055407,SRR6766847,SRR6766803,SRR6055390,SRR6766839,SRR6055391,SRR6055419	Drosophila_melanogaster
2338	2414	793.581365666879	0.010584208975281	2146	17	16	all introns	0	SRR6766859,SRR6766829,SRR7444550,SRR6055402,SRR6766809,SRR6055420,SRR6055411,SRR7444554,SRR6055372,SRR6055379,SRR6766827,SRR6055394,SRR6766851,SRR6055401,SRR6055378,SRR6055380,SRR6766817	Drosophila_melanogaster
2333	2414	578.505595116989	0.0105784862753475	2137	17	17	all introns	0	SRR6055371,SRR6766818,SRR6766817,SRR6055363,SRR6055388,SRR6055376,SRR6766861,SRR6766843,SRR7444552,SRR7444553,SRR6055403,SRR6766846,SRR6055404,SRR6055390,SRR6055411,SRR6766824,SRR6055410	Drosophila_melanogaster
2327	2414	493.142259414225	0.0125110164015832	2133	17	18	all introns	0	SRR6055421,SRR6055408,SRR6766845,SRR6055390,SRR7444554,SRR6766856,SRR6055359,SRR6055366,SRR6055398,SRR6055373,SRR6766834,SRR6055377,SRR6766809,SRR6766852,SRR6055410,SRR6055361,SRR6055405	Drosophila_melanogaster
2311	2414	518.549351160048	0.011895385691414	2122	17	19	all introns	0	SRR6055400,SRR6766818,SRR6766831,SRR6766814,SRR6766857,SRR6055395,SRR6055405,SRR6055377,SRR6055389,SRR6766815,SRR6055419,SRR6055403,SRR6766829,SRR6766811,SRR6766842,SRR6766819,SRR6766833	Drosophila_melanogaster
2336	2414	696.865700483092	0.011423744556957	2136	17	20	all introns	0	SRR6766855,SRR6766849,SRR6055366,SRR7444551,SRR6055373,SRR6055362,SRR6766851,SRR6055378,SRR6766854,SRR6766843,SRR6055421,SRR6055371,SRR6055411,SRR7444553,SRR6766822,SRR6055375,SRR6766853	Drosophila_melanogaster
2299	2414	567.875113533152	0.0128207687976487	2103	17	21	all introns	0	SRR6055405,SRR6766804,SRR6766842,SRR6055397,SRR6766843,SRR6055411,SRR6055398,SRR6766851,SRR6766835,SRR6766822,SRR6766853,SRR6766831,SRR6766857,SRR6766856,SRR6055375,SRR6055416,SRR6766848	Drosophila_melanogaster
2337	2414	647.422357723578	0.011620029890182	2139	17	22	all introns	0	SRR6766820,SRR6766821,SRR6055418,SRR7444554,SRR6766843,SRR6055371,SRR6766829,SRR6766828,SRR6055407,SRR6766851,SRR6766832,SRR6055396,SRR6055402,SRR6766819,SRR6766806,SRR6055384,SRR6766803	Drosophila_melanogaster
2347	2414	1151.69003931848	0.0112005145299609	2146	17	23	all introns	0	SRR6766827,SRR6055414,SRR6766828,SRR6055385,SRR6766860,SRR6766826,SRR6766805,SRR6766856,SRR6055391,SRR6766806,SRR6055389,SRR7444555,SRR6055395,SRR6055384,SRR6766848,SRR7444550,SRR6055397	Drosophila_melanogaster
2337	2414	650.992976769313	0.0108966746845074	2138	17	24	all introns	0	SRR7444550,SRR6766827,SRR6055390,SRR6055370,SRR6055375,SRR6055406,SRR6766823,SRR6055382,SRR6055395,SRR6055364,SRR6055412,SRR6055377,SRR6055372,SRR6766818,SRR6055409,SRR6766809,SRR6766820	Drosophila_melanogaster
2311	2414	557.479061976549	0.0128206467465164	2111	17	25	all introns	0	SRR6055401,SRR6055380,SRR6055419,SRR6766815,SRR6766853,SRR6766837,SRR6766852,SRR6055369,SRR6766816,SRR6766832,SRR6766808,SRR6766824,SRR6055392,SRR6766810,SRR6766818,SRR6766861,SRR6055408	Drosophila_melanogaster
2337	2414	503.931470743279	0.0104517251595741	2138	17	26	all introns	0	SRR6055384,SRR6055401,SRR7444550,SRR6055409,SRR6766831,SRR6055377,SRR6766823,SRR6766810,SRR6766857,SRR6766808,SRR6055391,SRR6055414,SRR6055362,SRR6055363,SRR6766833,SRR6055400,SRR6766824	Drosophila_melanogaster
2330	2414	688.948760330579	0.0124866845500044	2140	17	27	all introns	0	SRR6055360,SRR6766841,SRR6055388,SRR6766852,SRR6055419,SRR6766818,SRR6766821,SRR6055361,SRR6055378,SRR6055396,SRR6766813,SRR7444555,SRR6055416,SRR6766856,SRR6055383,SRR6766827,SRR6766860	Drosophila_melanogaster
2336	2414	568.338119167265	0.0119168167089635	2142	17	28	all introns	0	SRR6766825,SRR6055418,SRR6055414,SRR6055409,SRR6766852,SRR6055368,SRR6766849,SRR6766830,SRR7444551,SRR6055396,SRR6055361,SRR6055388,SRR6055360,SRR6766858,SRR6766826,SRR6766845,SRR6055400	Drosophila_melanogaster
2314	2414	419.173254835996	0.0119881602087878	2120	17	29	all introns	0	SRR6766829,SRR6055365,SRR6055363,SRR6055390,SRR6055414,SRR6766824,SRR6055408,SRR6766819,SRR6055376,SRR6766855,SRR6055409,SRR6055400,SRR6766813,SRR6766842,SRR6766858,SRR6055380,SRR6055412	Drosophila_melanogaster
2340	2414	704.193076923077	0.0123800758937485	2145	17	30	all introns	0	SRR6766814,SRR6055403,SRR7444550,SRR6766829,SRR6055375,SRR6766847,SRR6055397,SRR6766846,SRR6055414,SRR6055362,SRR6766850,SRR6055391,SRR6055367,SRR6055363,SRR6055373,SRR6055388,SRR6055365	Drosophila_melanogaster
2346	2414	884.855463648237	0.0115425415113021	2141	18	1	all introns	0	SRR6766843,SRR7444552,SRR6766845,SRR6055412,SRR6766805,SRR6055408,SRR6766828,SRR6766835,SRR6766817,SRR6766853,SRR6766822,SRR6055392,SRR6055368,SRR6055390,SRR6055397,SRR6766818,SRR6766861,SRR6055374	Drosophila_melanogaster
2326	2414	536.680321285141	0.0125142839323429	2127	18	2	all introns	0	SRR6766838,SRR6055408,SRR6055371,SRR6055383,SRR6055401,SRR6055396,SRR6766848,SRR6055409,SRR6766840,SRR6766831,SRR6766810,SRR6055420,SRR6055373,SRR6766833,SRR6766847,SRR6055363,SRR6055365,SRR6766809	Drosophila_melanogaster
2342	2414	715.992769034454	0.0107327821705431	2140	18	3	all introns	0	SRR6766844,SRR6766820,SRR6766849,SRR6055377,SRR6055401,SRR6766842,SRR7444552,SRR6055374,SRR6055361,SRR7444553,SRR6055381,SRR6766836,SRR6055362,SRR6055378,SRR6766803,SRR6055411,SRR6055392,SRR6766822	Drosophila_melanogaster
2343	2414	657.399528116398	0.0115040663105109	2148	18	4	all introns	0	SRR6055407,SRR6766838,SRR6055382,SRR6766861,SRR6055376,SRR6766824,SRR6766839,SRR6055365,SRR6055394,SRR6055418,SRR6766811,SRR6766805,SRR6766812,SRR6055374,SRR7444555,SRR6766807,SRR6055375,SRR6055368	Drosophila_melanogaster
2320	2414	572.906338694418	0.0116701261087906	2118	18	5	all introns	0	SRR6055422,SRR6766853,SRR6766824,SRR6766827,SRR6766835,SRR6055359,SRR6055389,SRR6766851,SRR6055407,SRR6055381,SRR6766816,SRR6766807,SRR6766808,SRR6055413,SRR6055421,SRR6055412,SRR6055400,SRR6055368	Drosophila_melanogaster
2320	2414	556.163617886179	0.0114693937624398	2120	18	6	all introns	0	SRR6055386,SRR6055360,SRR6766826,SRR6055415,SRR6055359,SRR6055398,SRR6766833,SRR6766803,SRR6766832,SRR6055389,SRR6766847,SRR6766819,SRR6055391,SRR6055383,SRR6766831,SRR6766805,SRR6055420,SRR6766807	Drosophila_melanogaster
2337	2414	746.942643391522	0.0111210473853493	2138	18	7	all introns	0	SRR6055396,SRR6055385,SRR6055373,SRR7444552,SRR6766841,SRR6766823,SRR6766829,SRR6766818,SRR6055384,SRR6766819,SRR6766816,SRR6766837,SRR6766803,SRR6055404,SRR6766835,SRR6055380,SRR6766827,SRR6766860	Drosophila_melanogaster
2335	2414	766.570959803118	0.0107518571006698	2137	18	8	all introns	0	SRR6055371,SRR6766818,SRR7444551,SRR6766803,SRR6766835,SRR6055370,SRR6766828,SRR6055405,SRR6055407,SRR6055397,SRR6055367,SRR6766861,SRR7444550,SRR6055414,SRR6766819,SRR7444552,SRR6055363,SRR6055413	Drosophila_melanogaster
2341	2414	766.484073928431	0.0107751696942666	2143	18	9	all introns	0	SRR6766859,SRR6055359,SRR6055421,SRR6766838,SRR6055367,SRR6055381,SRR6766840,SRR6055382,SRR6766828,SRR6766830,SRR6766806,SRR6766839,SRR7444552,SRR6766820,SRR6055370,SRR6055361,SRR6766804,SRR6055389	Drosophila_melanogaster
2335	2414	681.35265700483	0.011303132763245	2137	18	10	all introns	0	SRR6055371,SRR6055377,SRR6766809,SRR6766847,SRR6766825,SRR6055400,SRR6055403,SRR6766855,SRR6055415,SRR6055409,SRR7444552,SRR6055366,SRR7444554,SRR6766848,SRR6766837,SRR6055387,SRR6055399,SRR6055378	Drosophila_melanogaster
2335	2414	882.179026217229	0.0106041201256452	2138	18	11	all introns	0	SRR6766827,SRR6055420,SRR6766830,SRR6055403,SRR6055385,SRR6055392,SRR7444551,SRR6766841,SRR6766835,SRR6766849,SRR6055405,SRR6766851,SRR6055399,SRR6766840,SRR6055361,SRR6766826,SRR7444552,SRR6055383	Drosophila_melanogaster
2326	2414	481.995889003084	0.0132300685311963	2129	18	12	all introns	0	SRR6766813,SRR6766819,SRR6766821,SRR6055410,SRR6055415,SRR6055390,SRR6766850,SRR6055367,SRR6766843,SRR6766830,SRR6055377,SRR6055402,SRR6766844,SRR6055400,SRR6055372,SRR6055403,SRR6055411,SRR6055416	Drosophila_melanogaster
2339	2414	624.242626818719	0.0103727535047024	2137	18	13	all introns	0	SRR6055383,SRR6055360,SRR6766826,SRR6766837,SRR6055401,SRR6766831,SRR6766840,SRR6055385,SRR6055421,SRR7444550,SRR6766856,SRR6055380,SRR6766807,SRR6766821,SRR6766817,SRR6055398,SRR6055412,SRR6766859	Drosophila_melanogaster
2301	2414	372.718715393134	0.0130955351021322	2108	18	14	all introns	0	SRR6766857,SRR6055386,SRR6766855,SRR6055369,SRR6055421,SRR6766828,SRR6055374,SRR6055420,SRR6055400,SRR6766835,SRR6055366,SRR6055416,SRR6055379,SRR6055363,SRR6055410,SRR6055419,SRR6766856,SRR6766812	Drosophila_melanogaster
2336	2414	917.280071813285	0.0126611414716761	2139	18	15	all introns	0	SRR6766821,SRR7444555,SRR6055379,SRR6766843,SRR6766850,SRR6766804,SRR6766830,SRR6766833,SRR6055414,SRR6766839,SRR6055363,SRR6055406,SRR6766807,SRR6766847,SRR6766857,SRR6766849,SRR6766845,SRR6766805	Drosophila_melanogaster
2307	2414	542.273659474471	0.0113436142969828	2115	18	16	all introns	0	SRR6055404,SRR6766844,SRR6055398,SRR6055388,SRR6055383,SRR6766839,SRR6055397,SRR6766815,SRR6055366,SRR6055389,SRR6055390,SRR6766827,SRR6766821,SRR6055382,SRR6766848,SRR6055408,SRR6766829,SRR6055392	Drosophila_melanogaster
2308	2414	411.544848035582	0.0130622012366348	2110	18	17	all introns	0	SRR6766850,SRR6055375,SRR6766835,SRR6766810,SRR6055400,SRR6766861,SRR6055394,SRR6055418,SRR6055367,SRR6055390,SRR6766813,SRR6055410,SRR6055408,SRR6055363,SRR6055395,SRR6055365,SRR6766806,SRR6055398	Drosophila_melanogaster
2325	2414	482.846692607004	0.0134474422969897	2131	18	18	all introns	0	SRR6055415,SRR6766816,SRR6055360,SRR6055406,SRR6055382,SRR6055363,SRR6766818,SRR6055379,SRR6055402,SRR6766810,SRR6055368,SRR6055384,SRR6766829,SRR6055387,SRR6766850,SRR6766825,SRR6766846,SRR6766811	Drosophila_melanogaster
2346	2414	716.155803848541	0.0135065003467874	2152	18	19	all introns	0	SRR6055394,SRR6055419,SRR6055393,SRR6055368,SRR6766856,SRR6766838,SRR6766815,SRR6766836,SRR6766806,SRR6055411,SRR6766850,SRR6055404,SRR6055422,SRR6766843,SRR7444554,SRR6766829,SRR6055392,SRR6766837	Drosophila_melanogaster
2336	2414	560.835779816514	0.0113426683548465	2135	18	20	all introns	0	SRR6766818,SRR6055393,SRR6055391,SRR7444552,SRR6055366,SRR6766830,SRR6766809,SRR6766831,SRR6055373,SRR6055375,SRR6766813,SRR6055397,SRR6055398,SRR6055399,SRR6766854,SRR6766815,SRR6055372,SRR6766861	Drosophila_melanogaster
2331	2414	657.173558215451	0.0109569962018228	2133	18	21	all introns	0	SRR6766807,SRR6766804,SRR6766814,SRR6055384,SRR6055380,SRR6055394,SRR6766846,SRR6766835,SRR6055372,SRR6055421,SRR6055390,SRR6055420,SRR7444554,SRR6055389,SRR6766828,SRR6055397,SRR6055379,SRR6766860	Drosophila_melanogaster
2328	2414	578.141536273116	0.0103023549962765	2133	18	22	all introns	0	SRR6055389,SRR6055393,SRR6766812,SRR6055417,SRR6055384,SRR7444554,SRR6055360,SRR6055404,SRR7444551,SRR6766825,SRR6055390,SRR6055409,SRR6055405,SRR6055374,SRR6055407,SRR6055414,SRR6055397,SRR6766814	Drosophila_melanogaster
2329	2414	737.254956383823	0.0119413037239289	2131	18	23	all introns	0	SRR6055402,SRR6055420,SRR7444553,SRR6766856,SRR6055414,SRR6055384,SRR6055400,SRR7444552,SRR6766849,SRR7444555,SRR6055369,SRR6766854,SRR6766847,SRR6766851,SRR6055388,SRR6766817,SRR6055394,SRR6055389	Drosophila_melanogaster
2336	2414	453.086829624224	0.0126696928988136	2138	18	24	all introns	0	SRR6055422,SRR6055421,SRR6055370,SRR6766834,SRR6766854,SRR6766815,SRR6766857,SRR6055371,SRR6055418,SRR6766839,SRR6055384,SRR6766835,SRR7444552,SRR6055382,SRR6766803,SRR6055400,SRR6055407,SRR6055416	Drosophila_melanogaster
2325	2414	492.1592670895	0.0113067507100451	2131	18	25	all introns	0	SRR6055416,SRR6055402,SRR6766827,SRR6766811,SRR6766809,SRR6055366,SRR6055379,SRR6766856,SRR6055397,SRR6055365,SRR6055418,SRR6766812,SRR6055408,SRR6055393,SRR6055411,SRR6055404,SRR6055403,SRR6766855	Drosophila_melanogaster
2342	2414	773.357160524362	0.0104977617596887	2137	18	26	all introns	0	SRR6766861,SRR6766805,SRR6055401,SRR6055406,SRR6766844,SRR6766838,SRR6055372,SRR6055404,SRR6766833,SRR6055398,SRR6766854,SRR7444551,SRR6055364,SRR6766836,SRR6055394,SRR6766813,SRR6766804,SRR6766842	Drosophila_melanogaster
2337	2414	819.900180396872	0.0107968600656818	2140	18	27	all introns	0	SRR6055386,SRR6766828,SRR6766855,SRR6055368,SRR6055401,SRR6055359,SRR7444551,SRR6055414,SRR6766838,SRR6766847,SRR6055418,SRR7444554,SRR6055422,SRR6055392,SRR7444550,SRR6766857,SRR6055398,SRR6766804	Drosophila_melanogaster
2332	2414	590.584398976983	0.0130322282252108	2142	18	28	all introns	0	SRR6055370,SRR6055388,SRR6055373,SRR6766813,SRR6055409,SRR6766804,SRR6766809,SRR6766811,SRR6055406,SRR6766848,SRR6055386,SRR6766855,SRR6766860,SRR6766832,SRR6055416,SRR7444554,SRR6055417,SRR6055387	Drosophila_melanogaster
2329	2414	949.554216867471	0.0134193520152037	2135	18	29	all introns	0	SRR6055402,SRR6766809,SRR6766827,SRR6766806,SRR6055360,SRR6055376,SRR6766804,SRR6766856,SRR6055389,SRR6055422,SRR6766850,SRR6055408,SRR6766813,SRR6055401,SRR6766824,SRR6055364,SRR6055407,SRR6766852	Drosophila_melanogaster
2328	2414	677.570964247021	0.0131762844003938	2125	18	30	all introns	0	SRR6766805,SRR6055375,SRR6055371,SRR6055368,SRR6055380,SRR6766851,SRR6766853,SRR6055422,SRR6055359,SRR6055412,SRR6766830,SRR6055384,SRR6766823,SRR6055385,SRR6055394,SRR6055365,SRR6766854,SRR6766848	Drosophila_melanogaster
2348	2414	976.244444444444	0.0126850697817786	2147	19	1	all introns	0	SRR6055383,SRR6055392,SRR6766860,SRR6766805,SRR6055379,SRR6766850,SRR6766832,SRR6766853,SRR6055368,SRR6055380,SRR6766813,SRR6766854,SRR6055360,SRR6766808,SRR6766839,SRR7444552,SRR6766838,SRR6055375,SRR6766855	Drosophila_melanogaster
2330	2414	540.445142857143	0.0123130526835488	2136	19	2	all introns	0	SRR6766816,SRR6766818,SRR6055363,SRR6055380,SRR6055410,SRR6055384,SRR6766835,SRR6766852,SRR6766824,SRR6766841,SRR6055405,SRR6766808,SRR6055360,SRR6766829,SRR6055397,SRR6055406,SRR6055368,SRR6766846,SRR7444555	Drosophila_melanogaster
2338	2414	590.270182114705	0.0126531022868237	2146	19	3	all introns	0	SRR6766810,SRR6766841,SRR6766855,SRR6055383,SRR6055377,SRR6766840,SRR6055361,SRR6055376,SRR6055391,SRR6055369,SRR7444554,SRR6766853,SRR6055414,SRR6055411,SRR6055406,SRR6766819,SRR6055368,SRR6055420,SRR6766830	Drosophila_melanogaster
2310	2414	310.339857651245	0.0136190668055246	2113	19	4	all introns	0	SRR6055409,SRR6055387,SRR6055395,SRR6766818,SRR6055361,SRR6055385,SRR6055359,SRR6766841,SRR6055390,SRR6766823,SRR6766803,SRR6055416,SRR6055420,SRR6766807,SRR6766856,SRR6055388,SRR6766811,SRR6766847,SRR6766839	Drosophila_melanogaster
2338	2414	566.110460251046	0.0121115182002131	2138	19	5	all introns	0	SRR6055374,SRR6055402,SRR6766853,SRR6766820,SRR6766844,SRR6766839,SRR6766804,SRR6766842,SRR6055394,SRR6055384,SRR6055421,SRR6055392,SRR7444553,SRR6766835,SRR6766847,SRR6766821,SRR6055363,SRR6055406,SRR6766808	Drosophila_melanogaster
2343	2414	769.003755868544	0.0107382462442017	2138	19	6	all introns	0	SRR6055403,SRR7444552,SRR6055379,SRR6055382,SRR6055392,SRR6055406,SRR6055400,SRR6055401,SRR6055366,SRR6766805,SRR6766848,SRR6766841,SRR6055398,SRR6055386,SRR6055422,SRR6766818,SRR6055418,SRR6055399,SRR7444550	Drosophila_melanogaster
2345	2414	919.755555555556	0.0130347024577984	2148	19	7	all introns	0	SRR6766822,SRR6055389,SRR6766838,SRR6055414,SRR6766855,SRR6766824,SRR6766861,SRR7444550,SRR6055376,SRR6055402,SRR6766809,SRR6766850,SRR6055382,SRR6766817,SRR6766860,SRR6055415,SRR6766854,SRR6766807,SRR6055386	Drosophila_melanogaster
2344	2414	1014.06307692308	0.0104303185099024	2142	19	8	all introns	0	SRR6766809,SRR6055393,SRR6055360,SRR6766825,SRR6766828,SRR6766847,SRR6766832,SRR7444553,SRR6766836,SRR6055374,SRR6766820,SRR7444551,SRR6766813,SRR6055402,SRR7444552,SRR6766823,SRR6766860,SRR6055376,SRR6055394	Drosophila_melanogaster
2323	2414	489.309623430963	0.0135605683001806	2124	19	9	all introns	0	SRR6766819,SRR6055411,SRR6766834,SRR6766823,SRR6055395,SRR6766821,SRR6766845,SRR6055369,SRR6055407,SRR6766822,SRR6055373,SRR6766810,SRR6766849,SRR6055375,SRR6055368,SRR6766815,SRR6766848,SRR6055378,SRR6055415	Drosophila_melanogaster
2333	2414	612.470802919707	0.0112882159068752	2132	19	10	all introns	0	SRR6766854,SRR6766818,SRR6766846,SRR6055363,SRR6055392,SRR6055361,SRR6055371,SRR6055386,SRR6055404,SRR6766825,SRR6766805,SRR6055359,SRR6055420,SRR6766811,SRR6766812,SRR6055413,SRR6766803,SRR6766809,SRR6055367	Drosophila_melanogaster
2334	2414	725.529661016949	0.012158456426573	2140	19	11	all introns	0	SRR6766828,SRR6055401,SRR6766816,SRR6766825,SRR6766806,SRR6766852,SRR6055410,SRR7444555,SRR6055387,SRR6055385,SRR6766824,SRR6055378,SRR6055375,SRR6055360,SRR6766847,SRR6766846,SRR6766820,SRR6766841,SRR6055396	Drosophila_melanogaster
